SrcAddr,DstAddr,Sport,Dport,State,Dur,TotPkts,TotBytes,SrcBytes,DstBytes,SrcPkts,DstPkts,Rate,SrcRate,DstRate,Load,SrcLoad,DstLoad,sMeanPktSz,dMeanPktSz,attack_type,attack_category,has_SYN,has_RST,has_FIN,has_ACK,has_PSH,has_URG,has_ECE,has_CWR,ByteRatio,PktRatio,PktsPerSec,BytesPerSec,Proto_icmp,Proto_tcp,Proto_udp,State_OTH,State_REJ,State_RSTO,State_RSTR,State_RSTRH,State_S0,State_S1,State_S3,State_SF,State_SH,State_SHR
10.1.1.10,10.1.3.30,52776,80,SF,0.202035,22.0,15566.0,582.0,14984.0,9.0,13.0,77046.05637637043,2880.688989531517,74165.36738683892,616368.4510109634,14258.366072866173,593322.9390947113,64.66666666666667,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.03884143085958355,0.6923076923076923,108.89202365926697,77046.05637637043,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,55978,80,SF,101.514147,236.0,177484.0,16692.0,160792.0,82.0,154.0,1748.3671512306555,164.43028379088878,1583.936867439767,13986.937209845246,1.6197770325636365,12671.494939518136,203.5609756097561,1044.1038961038962,normal_http,normal,1,0,1,1,0,0,0,0,0.10381113488233246,0.5324675324675324,2.324799123810793,1748.3671512306557,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,56762,80,SF,0.170525,21.0,15514.0,530.0,14984.0,8.0,13.0,90977.86248350682,3108.0486732150707,87869.81381029174,727822.8998680545,18226.35199070559,702958.510482334,66.25,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.035371062466631076,0.6153846153846154,123.14909837267263,90977.86248350682,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,33750,80,SF,0.372566,45.0,42887.0,788.0,42099.0,13.0,32.0,115112.49013597592,2115.061492460396,112997.42864351551,920899.9210878072,5677.011569655835,903979.429148124,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,120.78396847806832,115112.49013597591,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,51110,80,SF,0.372565,45.0,42887.0,788.0,42099.0,13.0,32.0,115112.79910888034,2115.0671694872035,112997.73193939314,920902.3928710428,5677.042044977933,903981.8555151452,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,120.78429267376163,115112.79910888034,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,47552,80,SF,0.186533,19.0,11321.0,524.0,10797.0,8.0,11.0,60691.67385931712,2809.1544123559906,57882.51944696112,485533.39087453694,15059.825405456357,463060.155575689,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,101.85865235641951,60691.67385931712,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,35228,80,SF,0.185722,19.0,11321.0,524.0,10797.0,8.0,11.0,60956.69872174541,2821.4212640398014,58135.277457705604,487653.58977396326,15191.637307587693,465082.2196616448,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,102.30344278006913,60956.69872174541,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,50238,80,SF,0.371506,45.0,42887.0,788.0,42099.0,13.0,32.0,115440.9350050874,2121.0962945416763,113319.83871054572,923527.4800406992,5709.453668424403,906558.7096843658,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,121.12859550047644,115440.9350050874,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,34962,80,SF,0.185085,19.0,11321.0,524.0,10797.0,8.0,11.0,61166.49107166977,2831.13164221844,58335.35942945133,489331.92857335816,15296.386212920766,466682.87543561065,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,102.65553664532513,61166.49107166977,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,59622,80,SF,0.185966,19.0,11321.0,524.0,10797.0,8.0,11.0,60876.71940032049,2817.7193680565265,58059.00003226397,487013.755202564,15151.7985441238,464472.0002581117,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,102.16921372724046,60876.71940032049,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,45660,80,SF,0.185773,19.0,11321.0,524.0,10797.0,8.0,11.0,60939.96436511226,2820.6467032345927,58119.31766187767,487519.7149208981,15183.29737493927,464954.54129502136,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,102.27535756003294,60939.96436511226,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,42096,80,SF,0.186218,19.0,11321.0,524.0,10797.0,8.0,11.0,60794.33781911523,2813.906281884673,57980.43153723056,486354.7025529218,15110.817868759588,463843.45229784446,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,102.03095296910074,60794.33781911523,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,36932,80,SF,0.371981,45.0,42887.0,788.0,42099.0,13.0,32.0,115293.52305628514,2118.3877671171376,113175.135289168,922348.1844502812,5694.881639430879,905401.082313344,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,120.97392071100406,115293.52305628514,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,51556,80,SF,0.201502,22.0,15566.0,582.0,14984.0,9.0,13.0,77249.853599468,2888.308800905202,74361.5447985628,617998.828795744,14333.896442244753,594892.3583885024,64.66666666666667,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.03884143085958355,0.6923076923076923,109.18005776617602,77249.853599468,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,59862,80,SF,0.371296,45.0,42887.0,788.0,42099.0,13.0,32.0,115506.22683788674,2122.2959579419116,113383.93087994483,924049.814703094,5715.913874488041,907071.4470395588,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,121.19710419719037,115506.22683788674,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,57684,80,SF,0.170904,21.0,15514.0,530.0,14984.0,8.0,13.0,90776.1082245003,3101.1562046529048,87674.9520198474,726208.8657960024,18145.603406900394,701399.6161587792,66.25,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.035371062466631076,0.6153846153846154,122.87600056171885,90776.1082245003,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,60634,80,SF,0.170948,21.0,15514.0,530.0,14984.0,8.0,13.0,90752.7435243466,3100.358003603435,87652.38552074316,726021.9481947727,18136.26368020354,701219.0841659453,66.25,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.035371062466631076,0.6153846153846154,122.84437372768328,90752.74352434659,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,40506,80,SF,0.18605,19.0,11321.0,524.0,10797.0,8.0,11.0,60849.23407686106,2816.4471916151574,58032.78688524591,486793.8726148885,15138.119815184937,464262.29508196726,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,102.12308519215266,60849.23407686106,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,48390,80,SF,0.217542,20.0,11373.0,576.0,10797.0,9.0,11.0,52279.5598091403,2647.764569600353,49631.79523953995,418236.4784731224,12171.279888942607,397054.3619163196,64.0,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.053348152264517924,0.8181818181818182,91.93626977779003,52279.5598091403,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,52582,80,SF,0.171036,21.0,15514.0,530.0,14984.0,8.0,13.0,90706.05018826446,3098.7628335555087,87607.28735470895,725648.4015061157,18117.6058464622,700858.2988376716,66.25,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.035371062466631076,0.6153846153846154,122.7811688767277,90706.05018826446,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,52064,80,SF,0.186107,21.0,14735.0,530.0,14205.0,8.0,13.0,79174.88326607812,2847.824101189101,76327.05916488901,633399.066128625,15302.07945530851,610616.4733191121,66.25,1092.6923076923076,normal_http,normal,1,0,1,1,0,0,0,0,0.037310806054206266,0.6153846153846154,112.83831344334173,79174.88326607812,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,39034,80,SF,0.403571,46.0,42939.0,840.0,42099.0,14.0,32.0,106397.63511253288,2081.4181395590863,104316.21697297378,851181.0809002629,5157.501752006676,834529.7357837902,60.0,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.019952968003990594,0.4375,113.98242192823567,106397.63511253287,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,53300,80,SF,0.201552,22.0,15566.0,582.0,14984.0,9.0,13.0,77230.68984678891,2887.5922838771135,74343.0975629118,617845.5187743113,14326.785563413478,594744.7805032944,64.66666666666667,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.03884143085958355,0.6923076923076923,109.1529729300627,77230.68984678891,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,57294,80,SF,0.201765,22.0,15566.0,582.0,14984.0,9.0,13.0,77149.1586746958,2884.5439000817782,74264.61477461403,617193.2693975664,14296.552425256006,594116.9181969123,64.66666666666667,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.03884143085958355,0.6923076923076923,109.0377419274899,77149.1586746958,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,34582,80,SF,0.371281,45.0,42887.0,788.0,42099.0,13.0,32.0,115510.89336647982,2122.3817001139296,113388.5116663659,924087.1469318386,5716.375737282353,907108.0933309272,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,121.2020006410239,115510.89336647982,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,36086,80,SF,0.170809,21.0,15514.0,530.0,14984.0,8.0,13.0,90826.59578827814,3102.880995732075,87723.71479254606,726612.7663062251,18165.793346557122,701789.7183403685,66.25,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.035371062466631076,0.6153846153846154,122.94434134032751,90826.59578827814,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,53190,80,SF,0.171052,21.0,15514.0,530.0,14984.0,8.0,13.0,90697.5656525501,3098.472978977153,87599.09267357294,725580.5252204008,18114.216606512364,700792.7413885836,66.25,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.035371062466631076,0.6153846153846154,122.76968407267965,90697.5656525501,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,33588,80,SF,0.202008,21.0,14735.0,530.0,14205.0,8.0,13.0,72942.65573640648,2623.658468971526,70318.99726743496,583541.2458912518,12987.893890200023,562551.9781394796,66.25,1092.6923076923076,normal_http,normal,1,0,1,1,0,0,0,0,0.037310806054206266,0.6153846153846154,103.95627895924915,72942.65573640648,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,40820,80,SF,0.170746,21.0,15514.0,530.0,14984.0,8.0,13.0,90860.1079966734,3104.0258629777563,87756.08213369566,726880.8639733873,18179.201052895856,702048.6570695653,66.25,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.035371062466631076,0.6153846153846154,122.98970400477903,90860.10799667341,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,56420,80,SF,0.186033,21.0,14735.0,530.0,14205.0,8.0,13.0,79206.377363156,2848.9569054952617,76357.42045766073,633651.018905248,15314.255564847428,610859.3636612858,66.25,1092.6923076923076,normal_http,normal,1,0,1,1,0,0,0,0,0.037310806054206266,0.6153846153846154,112.88319814226507,79206.377363156,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,48328,80,SF,0.171184,22.0,15566.0,582.0,14984.0,9.0,13.0,90931.3954575194,3399.8504533133937,87531.545004206,727451.1636601551,19860.795712878502,700252.360033648,64.66666666666667,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.03884143085958355,0.6923076923076923,128.5166838022245,90931.3954575194,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,52722,80,SF,0.185826,21.0,14735.0,530.0,14205.0,8.0,13.0,79294.6089352405,2852.1304876605,76442.47844758,634356.871481924,15348.393054042492,611539.82758064,66.25,1092.6923076923076,normal_http,normal,1,0,1,1,0,0,0,0,0.037310806054206266,0.6153846153846154,113.00894385069904,79294.6089352405,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,47750,80,SF,0.186534,19.0,11321.0,524.0,10797.0,8.0,11.0,60691.34849410831,2809.13935261132,57882.20914149699,485530.78795286646,15059.663935857914,463057.6731319759,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,101.85810629697535,60691.34849410831,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,50316,80,SF,0.371585,45.0,42887.0,788.0,42099.0,13.0,32.0,115416.39194262416,2120.645343595678,113295.74659902848,923331.1355409932,5707.026235170089,906365.972792228,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,121.10284322564151,115416.39194262416,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,49078,80,SF,0.171033,21.0,15514.0,530.0,14984.0,8.0,13.0,90707.64121543797,3098.8171873264228,87608.82402811154,725661.1297235037,18118.24143484838,700870.5922248923,66.25,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.035371062466631076,0.6153846153846154,122.78332251670732,90707.64121543797,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,53318,80,SF,0.201664,22.0,15566.0,582.0,14984.0,9.0,13.0,77187.79752459536,2885.9885750555377,74301.80894953983,617502.3801967629,14310.876383764766,594414.4715963186,64.66666666666667,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.03884143085958355,0.6923076923076923,109.09235163440177,77187.79752459536,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,32882,80,SF,0.371759,45.0,42887.0,788.0,42099.0,13.0,32.0,115362.37185918834,2119.6527858101617,113242.71907337818,922898.9748735068,5701.685193391852,905941.7525870254,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,121.04616162621483,115362.37185918834,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,50264,80,SF,0.372005,45.0,42887.0,788.0,42099.0,13.0,32.0,115286.08486445076,2118.251098775554,113167.8337656752,922288.678915606,5694.146849573404,905342.6701254016,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,120.96611604682734,115286.08486445075,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,40740,80,SF,0.186119,19.0,11321.0,524.0,10797.0,8.0,11.0,60826.6754065947,2815.403048587194,58011.27235800751,486613.4032527576,15126.897568690965,464090.1788640601,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,102.08522504419216,60826.6754065947,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,39934,80,SF,0.186049,19.0,11321.0,524.0,10797.0,8.0,11.0,60849.5611371198,2816.4623298163388,58033.09880730345,486796.4890969584,15138.28254823374,464264.7904584276,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,102.12363409639397,60849.561137119796,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,49176,80,SF,0.372282,45.0,42887.0,788.0,42099.0,13.0,32.0,115200.30514502448,2116.674993687581,113083.6301513369,921602.4411601956,5685.676432617158,904669.0412106952,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,120.87611004561059,115200.30514502447,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,39904,80,SF,0.186533,19.0,11321.0,524.0,10797.0,8.0,11.0,60691.67385931712,2809.1544123559906,57882.51944696112,485533.39087453694,15059.825405456357,463060.155575689,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,101.85865235641951,60691.67385931712,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,46072,80,SF,0.371499,45.0,42887.0,788.0,42099.0,13.0,32.0,115443.11021025629,2121.1362614704212,113321.97394878586,923544.8816820502,5709.668832137963,906575.7915902868,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,121.13087787584892,115443.11021025627,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,38984,80,SF,0.184993,21.0,14735.0,530.0,14205.0,8.0,13.0,79651.66249533766,2864.973269258837,76786.68922607883,637213.2999627013,15486.927987863524,614293.5138086306,66.25,1092.6923076923076,normal_http,normal,1,0,1,1,0,0,0,0,0.037310806054206266,0.6153846153846154,113.51780878195392,79651.66249533766,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,35168,80,SF,0.186048,19.0,11321.0,524.0,10797.0,8.0,11.0,60849.8882008944,2816.4774681802546,58033.41073271414,486799.1056071552,15138.445283906598,464267.2858617131,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,102.12418300653596,60849.8882008944,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,46064,80,SF,0.186038,19.0,11321.0,524.0,10797.0,8.0,11.0,60853.15903202571,2816.62886077038,58036.530171255334,486825.2722562057,15140.072784970704,464292.2413700426,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,102.12967243251379,60853.15903202571,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,44604,80,SF,0.37046,45.0,42887.0,788.0,42099.0,13.0,32.0,115766.8844139718,2127.08524537062,113639.7991686012,926135.0753117744,5741.740661260649,909118.3933488096,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,121.47060411380446,115766.88441397181,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,48964,80,SF,0.186033,21.0,14735.0,530.0,14205.0,8.0,13.0,79206.377363156,2848.9569054952617,76357.42045766073,633651.018905248,15314.255564847428,610859.3636612858,66.25,1092.6923076923076,normal_http,normal,1,0,1,1,0,0,0,0,0.037310806054206266,0.6153846153846154,112.88319814226507,79206.377363156,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,39202,80,SF,0.402724,46.0,42939.0,840.0,42099.0,14.0,32.0,106621.40821008928,2085.7957310714037,104535.61247901789,852971.2656807143,5179.218847328204,836284.8998321431,60.0,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.019952968003990594,0.4375,114.22214717771972,106621.40821008928,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,47466,80,SF,0.200518,22.0,15566.0,582.0,14984.0,9.0,13.0,77628.94104269941,2902.4825701433288,74726.45847255609,621031.5283415953,14474.922800662927,597811.6677804487,64.66666666666667,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.03884143085958355,0.6923076923076923,109.71583598479937,77628.94104269941,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,55222,80,SF,0.403572,46.0,42939.0,840.0,42099.0,14.0,32.0,106397.37147274836,2081.412982070114,104315.95849067824,851178.9717819869,5157.4761927738155,834527.6679254259,60.0,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.019952968003990594,0.4375,113.98213949431576,106397.37147274836,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,50970,80,SF,0.170421,21.0,15514.0,530.0,14984.0,8.0,13.0,91033.3820362514,3109.9453705822643,87923.43666566914,728267.0562900113,18248.604166049165,703387.4933253531,66.25,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.035371062466631076,0.6153846153846154,123.22425053250481,91033.38203625141,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,42016,80,SF,0.199801,19.0,11321.0,524.0,10797.0,8.0,11.0,56661.37807118082,2622.6094964489666,54038.768574731854,453291.02456944657,13126.1079596647,432310.1485978548,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,95.09461914605032,56661.37807118082,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,38532,80,SF,0.186197,21.0,14735.0,530.0,14205.0,8.0,13.0,79136.61337185884,2846.447579713959,76290.16579214488,633092.9069748707,15287.290234074442,610321.326337159,66.25,1092.6923076923076,normal_http,normal,1,0,1,1,0,0,0,0,0.037310806054206266,0.6153846153846154,112.78377202640215,79136.61337185884,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,48292,80,SF,0.184895,19.0,11321.0,524.0,10797.0,8.0,11.0,61229.34638578653,2834.040942156359,58395.30544363017,489834.7710862922,15327.839812630731,467162.44354904135,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,102.76102652857027,61229.34638578653,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,48294,80,SF,0.170323,19.0,11321.0,524.0,10797.0,8.0,11.0,66467.82877239128,3076.5075767805874,63391.32119561069,531742.6301791302,18062.784103031227,507130.5695648855,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,111.55275564662435,66467.82877239128,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,36572,80,SF,0.185839,21.0,14735.0,530.0,14205.0,8.0,13.0,79289.06203757015,2851.9309725084618,76437.1310650617,634312.4963005612,15346.24579613785,611497.0485204936,66.25,1092.6923076923076,normal_http,normal,1,0,1,1,0,0,0,0,0.037310806054206266,0.6153846153846154,113.00103853335413,79289.06203757015,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,56116,80,SF,0.201784,22.0,15566.0,582.0,14984.0,9.0,13.0,77141.89430281887,2884.2722911628275,74257.62201165603,617135.1544225509,14293.860222628295,594060.9760932482,64.66666666666667,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.03884143085958355,0.6923076923076923,109.02747492368077,77141.89430281887,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,39032,80,SF,0.18591,22.0,14787.0,582.0,14205.0,9.0,13.0,79538.48636436986,3130.5470388897857,76407.93932548007,636307.8909149589,16839.045984023374,611263.5146038405,64.66666666666667,1092.6923076923076,normal_http,normal,1,0,1,1,0,0,0,0,0.0409714889123548,0.6923076923076923,118.33682964875477,79538.48636436986,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,40304,80,SF,0.372572,45.0,42887.0,788.0,42099.0,13.0,32.0,115110.63633337984,2115.027430939523,112995.60890244033,920885.0906670388,5676.828722876446,903964.8712195228,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,120.782023340455,115110.63633337985,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,40452,80,SF,0.185297,19.0,11321.0,524.0,10797.0,8.0,11.0,61096.509927305895,2827.8925184973314,58268.61740880857,488772.0794184472,15261.404763689274,466148.93927046855,65.5,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.04853199962952672,0.7272727272727273,102.53808750276583,61096.509927305895,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,44602,80,SF,0.418411,45.0,42887.0,788.0,42099.0,13.0,32.0,102499.69527569784,1883.3156872070765,100616.37958849074,819997.5622055826,4501.11418487343,804931.036707926,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,107.54975371106401,102499.69527569783,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,60912,80,SF,0.371173,45.0,42887.0,788.0,42099.0,13.0,32.0,115544.50350645118,2122.9992483289466,113421.50425812224,924356.0280516094,5719.702802544762,907372.034064978,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,121.23726671929263,115544.50350645118,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,52182,80,SF,0.201442,22.0,15566.0,582.0,14984.0,9.0,13.0,77272.8626602198,2889.169090854936,74383.69356936487,618182.9012817584,14342.436487201952,595069.548554919,64.66666666666667,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.03884143085958355,0.6923076923076923,109.21257731754052,77272.8626602198,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,41104,80,SF,0.185976,21.0,14735.0,530.0,14205.0,8.0,13.0,79230.65341764528,2849.8300856024434,76380.82333204284,633845.2273411623,15323.644371329867,611046.5866563427,66.25,1092.6923076923076,normal_http,normal,1,0,1,1,0,0,0,0,0.037310806054206266,0.6153846153846154,112.91779584462512,79230.65341764528,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,39628,80,SF,0.185492,20.0,11373.0,576.0,10797.0,9.0,11.0,61312.61725573071,3105.255213162832,58207.362042567875,490500.93804584566,16740.642254991224,465658.896340543,64.0,981.5454545454544,normal_http,normal,1,0,1,1,0,0,0,0,0.053348152264517924,0.8181818181818182,107.82136156815389,61312.61725573071,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,49098,80,SF,0.372568,45.0,42887.0,788.0,42099.0,13.0,32.0,115111.8721951429,2115.050138498207,112996.82205664468,920894.9775611432,5676.950619747823,903974.5764531576,60.61538461538461,1315.59375,normal_http,normal,1,0,1,1,0,0,0,0,0.018717784270410223,0.40625,120.78332009190268,115111.8721951429,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1.1.10,10.1.3.30,43580,80,SF,0.20217,22.0,15566.0,582.0,14984.0,9.0,13.0,76994.60849779888,2878.765395459267,74115.84310233963,615956.867982391,14239.330244147337,592926.744818717,64.66666666666667,1152.6153846153843,normal_http,normal,1,0,1,1,0,0,0,0,0.03884143085958355,0.6923076923076923,108.81931048127814,76994.60849779888,False,True,False,False,False,False,False,False,False,False,False,True,False,False
